timestamp,icao24,callsign,latitude,longitude,altitude
2026-03-24 11:35:11.660312,76cd09,SIA504  ,3.809,100.6374,11582.4
2026-03-24 11:35:11.660312,75033c,AXM5125 ,4.227,100.5355,10675.62
2026-03-24 11:35:11.660312,750591,MAS526  ,3.5256,101.1895,6195.06
2026-03-24 11:35:11.660312,750553,MAS114  ,3.6878,101.0828,6042.66
2026-03-24 11:36:12.391038,76cd09,SIA504  ,3.8474,100.5756,11582.4
2026-03-24 11:36:12.391038,75033c,AXM5125 ,4.227,100.5355,10675.62
2026-03-24 11:36:12.391038,885102,THA417  ,3.5531,101.4603,6408.42
2026-03-24 11:36:12.391038,75049d,AXM5325 ,3.5537,101.7053,11590.02
2026-03-24 11:36:12.391038,750591,MAS526  ,3.6259,101.1161,6781.8
2026-03-24 11:36:12.391038,750553,MAS114  ,3.7967,101.0022,6400.8
2026-03-24 11:37:13.163053,76cd09,SIA504  ,3.8474,100.5756,11582.4
2026-03-24 11:37:13.163053,75033c,AXM5125 ,3.7084,100.5452,9372.6
2026-03-24 11:37:13.163053,750470,AXM15   ,3.5083,101.15,6111.24
2026-03-24 11:37:13.163053,75049d,AXM5325 ,3.5764,101.566,11582.4
2026-03-24 11:37:13.163053,750591,MAS526  ,3.7283,101.0408,7216.14
2026-03-24 11:37:13.163053,750553,MAS114  ,3.8444,100.9674,6614.16
2026-03-24 11:38:13.918989,76cd09,SIA504  ,3.8474,100.5756,11582.4
2026-03-24 11:38:13.918989,75033c,AXM5125 ,3.608,100.5471,8793.48
2026-03-24 11:38:13.918989,750470,AXM15   ,3.5956,101.0856,6652.26
2026-03-24 11:38:13.918989,75049d,AXM5325 ,3.6114,101.4522,11430
2026-03-24 11:38:13.918989,750591,MAS526  ,3.8176,100.9781,7658.1
2026-03-24 11:38:13.918989,750553,MAS114  ,3.8444,100.9674,6614.16
2026-03-24 11:38:13.918989,7504af,AXM9024 ,3.5763,100.8154,8816.34
2026-03-24 11:39:14.733748,76cd09,SIA504  ,3.8474,100.5756,11582.4
2026-03-24 11:39:14.733748,750470,AXM15   ,3.6833,101.0207,7239
2026-03-24 11:39:14.733748,75049d,AXM5325 ,3.6864,101.358,11155.68
2026-03-24 11:39:14.733748,750591,MAS526  ,3.9039,100.9175,8046.72
2026-03-24 11:39:14.733748,750553,MAS114  ,3.8444,100.9674,6614.16
2026-03-24 11:39:14.733748,7504af,AXM9024 ,3.6747,100.7457,9128.76
2026-03-24 11:40:15.522269,76cd09,SIA504  ,3.8474,100.5756,11582.4
2026-03-24 11:40:15.522269,750470,AXM15   ,3.7765,100.9549,7734.3
2026-03-24 11:40:15.522269,75049d,AXM5325 ,3.7547,101.2735,10835.64
2026-03-24 11:40:15.522269,750591,MAS526  ,3.9103,100.9131,8061.96
2026-03-24 11:40:15.522269,750553,MAS114  ,3.8444,100.9674,6614.16
2026-03-24 11:40:15.522269,7504af,AXM9024 ,3.7671,100.6802,9144
2026-03-24 11:41:16.270606,750470,AXM15   ,3.8763,100.8849,8260.08
2026-03-24 11:41:16.270606,75049d,AXM5325 ,3.8068,101.2091,10629.9
2026-03-24 11:41:16.270606,750591,MAS526  ,3.9103,100.9131,8061.96
2026-03-24 11:41:16.270606,750553,MAS114  ,3.8444,100.9674,6614.16
2026-03-24 11:41:16.270606,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:42:17.031192,750470,AXM15   ,3.971,100.8192,8595.36
2026-03-24 11:42:17.031192,75049d,AXM5325 ,3.8068,101.2091,10629.9
2026-03-24 11:42:17.031192,750591,MAS526  ,3.9103,100.9131,8061.96
2026-03-24 11:42:17.031192,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:43:17.781534,7500e4,AXM1724 ,3.5175,101.2724,9753.6
2026-03-24 11:43:17.781534,750470,AXM15   ,4.0671,100.7554,8884.92
2026-03-24 11:43:17.781534,75049d,AXM5325 ,3.8068,101.2091,10629.9
2026-03-24 11:43:17.781534,750591,MAS526  ,3.9103,100.9131,8061.96
2026-03-24 11:43:17.781534,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:44:18.541582,7500e4,AXM1724 ,3.5772,101.1663,9753.6
2026-03-24 11:44:18.541582,750470,AXM15   ,4.103,100.7412,8983.98
2026-03-24 11:44:18.541582,75049d,AXM5325 ,3.8068,101.2091,10629.9
2026-03-24 11:44:18.541582,750591,MAS526  ,3.9103,100.9131,8061.96
2026-03-24 11:44:18.541582,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:45:19.414939,801663,IGO1037 ,3.8399,100.1794,10020.3
2026-03-24 11:45:19.414939,8007c9,IGO1028 ,3.5424,100.8484,10980.42
2026-03-24 11:45:19.414939,7500e4,AXM1724 ,3.6558,101.0893,9753.6
2026-03-24 11:45:19.414939,7502da,MXD182  ,3.5576,101.0949,6042.66
2026-03-24 11:45:19.414939,750470,AXM15   ,4.103,100.7412,8983.98
2026-03-24 11:45:19.414939,75049d,AXM5325 ,3.8068,101.2091,10629.9
2026-03-24 11:45:19.414939,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:46:20.186248,801663,IGO1037 ,3.7907,100.2329,9860.28
2026-03-24 11:46:20.186248,8007c9,IGO1028 ,3.6157,100.745,10988.04
2026-03-24 11:46:20.186248,7500e4,AXM1724 ,3.7581,101.0237,9570.72
2026-03-24 11:46:20.186248,7502da,MXD182  ,3.6292,101.0316,6385.56
2026-03-24 11:46:20.186248,750470,AXM15   ,4.103,100.7412,8983.98
2026-03-24 11:46:20.186248,75049d,AXM5325 ,4.1217,100.6488,9235.44
2026-03-24 11:46:20.186248,7504af,AXM9024 ,3.863,100.6122,9144
2026-03-24 11:47:20.955913,801663,IGO1037 ,3.6905,100.3422,9509.76
2026-03-24 11:47:20.955913,8007c9,IGO1028 ,3.7003,100.6292,10972.8
2026-03-24 11:47:20.955913,7500e4,AXM1724 ,3.8707,100.9331,9281.16
2026-03-24 11:47:20.955913,750288,AXM6423 ,3.6538,101.4308,10050.78
2026-03-24 11:47:20.955913,7502da,MXD182  ,3.7982,100.944,7124.7
2026-03-24 11:47:20.955913,750470,AXM15   ,4.103,100.7412,8983.98
2026-03-24 11:47:20.955913,75049d,AXM5325 ,4.2058,100.5711,8953.5
2026-03-24 11:48:21.736471,801663,IGO1037 ,3.6905,100.3422,9509.76
2026-03-24 11:48:21.736471,8007c9,IGO1028 ,3.7591,100.5483,10965.18
2026-03-24 11:48:21.736471,7500e4,AXM1724 ,3.9091,100.8362,9052.56
2026-03-24 11:48:21.736471,750288,AXM6423 ,3.5624,101.4915,10058.4
2026-03-24 11:48:21.736471,7502da,MXD182  ,3.8961,100.9136,7459.98
2026-03-24 11:48:21.736471,750470,AXM15   ,4.103,100.7412,8983.98
2026-03-24 11:48:21.736471,75049d,AXM5325 ,4.2859,100.5359,8732.52
2026-03-24 11:49:22.472242,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:49:22.472242,7500e4,AXM1724 ,3.9567,100.7341,8641.08
2026-03-24 11:49:22.472242,7502da,MXD182  ,3.9222,100.9056,7559.04
2026-03-24 11:49:22.472242,75049d,AXM5325 ,4.3318,100.5273,8458.2
2026-03-24 11:49:22.472242,7504af,,4.6337,100.208,8991.6
2026-03-24 11:50:23.207248,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:50:23.207248,7500e4,AXM1724 ,4.0627,100.6789,7932.42
2026-03-24 11:50:23.207248,75021c,MAS783  ,3.5407,101.4734,7338.06
2026-03-24 11:50:23.207248,76b455,SIA442  ,3.7292,101.7631,10363.2
2026-03-24 11:50:23.207248,7502da,MXD182  ,3.9222,100.9056,7559.04
2026-03-24 11:50:23.207248,750494,,4.4719,100.3167,8229.6
2026-03-24 11:50:23.207248,750474,AXM887  ,3.5334,101.7917,6644.64
2026-03-24 11:50:23.207248,75049d,AXM5325 ,4.3318,100.5273,8458.2
2026-03-24 11:50:23.207248,750552,MAS1162 ,3.5016,101.1064,5798.82
2026-03-24 11:50:23.207248,7504af,,4.6337,100.208,8991.6
2026-03-24 11:51:23.922718,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:51:23.922718,7500e4,AXM1724 ,4.1764,100.637,7185.66
2026-03-24 11:51:23.922718,76b455,SIA442  ,3.8601,101.7034,10363.2
2026-03-24 11:51:23.922718,7502da,MXD182  ,3.9222,100.9056,7559.04
2026-03-24 11:51:23.922718,750494,AXM6015 ,4.3678,100.3465,8229.6
2026-03-24 11:51:23.922718,75049d,AXM5325 ,4.3318,100.5273,8458.2
2026-03-24 11:51:23.922718,750552,MAS1162 ,3.6056,101.0298,6286.5
2026-03-24 11:51:23.922718,7504af,,4.6337,100.208,8991.6
2026-03-24 11:52:24.700839,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:52:24.700839,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:52:24.700839,76b455,SIA442  ,3.9454,101.6645,10363.2
2026-03-24 11:52:24.700839,7502da,MXD182  ,3.9222,100.9056,7559.04
2026-03-24 11:52:24.700839,750494,AXM6015 ,4.3678,100.3465,8229.6
2026-03-24 11:52:24.700839,75049d,AXM5325 ,4.3318,100.5273,8458.2
2026-03-24 11:52:24.700839,750552,MAS1162 ,3.6845,100.9763,6576.06
2026-03-24 11:52:24.700839,7504af,,4.6337,100.208,8991.6
2026-03-24 11:53:25.431063,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:53:25.431063,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:53:25.431063,76b455,SIA442  ,4.035,101.6237,10363.2
2026-03-24 11:53:25.431063,7502da,MXD182  ,3.9222,100.9056,7559.04
2026-03-24 11:53:25.431063,750494,AXM6015 ,4.3678,100.3465,8229.6
2026-03-24 11:53:25.431063,75049d,AXM5325 ,4.3318,100.5273,8458.2
2026-03-24 11:53:25.431063,750552,MAS1162 ,3.8339,100.9088,6705.6
2026-03-24 11:53:25.431063,7504af,,4.6337,100.208,8991.6
2026-03-24 11:54:26.152864,801733,IGO1003 ,3.7996,100.2443,11285.22
2026-03-24 11:54:26.152864,8007c9,IGO1028 ,3.7938,100.5007,10965.18
2026-03-24 11:54:26.152864,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:54:26.152864,76b455,SIA442  ,4.1561,101.5683,10363.2
2026-03-24 11:54:26.152864,750494,AXM6015 ,4.3678,100.3465,8229.6
2026-03-24 11:54:26.152864,750552,MAS1162 ,3.9371,100.8631,6705.6
2026-03-24 11:55:26.946199,801733,IGO1003 ,3.7163,100.3291,11269.98
2026-03-24 11:55:26.946199,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:55:26.946199,76b455,SIA442  ,4.2473,101.5166,10363.2
2026-03-24 11:55:26.946199,750494,AXM6015 ,4.3678,100.3465,8229.6
2026-03-24 11:55:26.946199,75056f,MXD838  ,3.57,101.0663,9753.6
2026-03-24 11:55:26.946199,750552,MAS1162 ,3.9728,100.8471,6705.6
2026-03-24 11:56:27.707473,801733,IGO1003 ,3.6236,100.4236,11269.98
2026-03-24 11:56:27.707473,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:56:27.707473,76b455,SIA442  ,4.2473,101.5166,10363.2
2026-03-24 11:56:27.707473,7502bc,AXM896  ,3.5581,101.2363,6705.6
2026-03-24 11:56:27.707473,750494,AXM6015 ,3.7013,100.5215,7421.88
2026-03-24 11:56:27.707473,75056f,MXD838  ,3.6797,100.9804,9563.1
2026-03-24 11:56:27.707473,750552,MAS1162 ,3.9728,100.8471,6705.6
2026-03-24 11:57:28.484864,801733,IGO1003 ,3.5212,100.5283,11285.22
2026-03-24 11:57:28.484864,7500e4,AXM1724 ,4.2286,100.6171,6858
2026-03-24 11:57:28.484864,76b455,SIA442  ,4.2473,101.5166,10363.2
2026-03-24 11:57:28.484864,7502bc,AXM896  ,3.5912,101.226,6804.66
2026-03-24 11:57:28.484864,750494,AXM6015 ,3.6116,100.5473,7162.8
2026-03-24 11:57:28.484864,75056f,MXD838  ,3.7575,100.9429,9364.98
2026-03-24 11:57:28.484864,750552,MAS1162 ,3.9728,100.8471,6705.6
2026-03-24 11:58:29.236231,76b455,SIA442  ,4.2473,101.5166,10363.2
2026-03-24 11:58:29.236231,7502bc,AXM896  ,3.5912,101.226,6804.66
2026-03-24 11:58:29.236231,75056f,MXD838  ,3.9237,100.8692,8953.5
2026-03-24 11:58:29.236231,750552,MAS1162 ,3.9728,100.8471,6705.6
2026-03-24 11:59:30.036531,76b455,SIA442  ,4.2473,101.5166,10363.2
2026-03-24 11:59:30.036531,7c6bbd,JST17   ,4.0257,101.774,13106.4
2026-03-24 11:59:30.036531,7502bc,AXM896  ,3.5912,101.226,6804.66
2026-03-24 11:59:30.036531,75056f,MXD838  ,3.9891,100.8401,8679.18
2026-03-24 11:59:30.036531,750552,MAS1162 ,3.9728,100.8471,6705.6
2026-03-24 12:00:30.778969,7c6bbd,JST17   ,4.1455,101.6924,13098.78
2026-03-24 12:00:30.778969,7502bc,AXM896  ,3.5912,101.226,6804.66
2026-03-24 12:00:30.778969,75056f,MXD838  ,3.9891,100.8401,8679.18
2026-03-24 12:01:31.529195,7c6bbd,JST17   ,4.2644,101.6113,13106.4
2026-03-24 12:01:31.529195,7502bc,AXM896  ,3.5912,101.226,6804.66
2026-03-24 12:01:31.529195,75056f,MXD838  ,3.9891,100.8401,8679.18
2026-03-24 12:02:32.304235,7c6bbd,JST17   ,4.3454,101.556,13106.4
2026-03-24 12:02:32.304235,75056f,MXD838  ,3.9891,100.8401,8679.18
2026-03-24 12:03:33.059845,7c6bbd,JST17   ,4.4668,101.4732,13098.78
2026-03-24 12:03:33.059845,75056f,MXD838  ,3.9891,100.8401,8679.18
2026-03-24 12:04:33.851981,7c6bbd,JST17   ,4.5106,101.4433,13106.4
2026-03-24 12:05:34.616040,7c6bbd,JST17   ,4.5106,101.4433,13106.4
2026-03-24 12:05:34.616040,750465,AXM6315 ,4.5873,100.2835,9448.8
2026-03-24 12:06:35.362403,750094,AXM6322 ,3.5085,101.0648,6987.54
2026-03-24 12:06:35.362403,7c6bbd,JST17   ,4.5106,101.4433,13106.4
2026-03-24 12:06:35.362403,750465,AXM6315 ,4.4712,100.3168,9448.8
2026-03-24 12:07:36.138799,750094,AXM6322 ,3.5812,101.0275,7239
2026-03-24 12:07:36.138799,7c6bbd,JST17   ,4.5106,101.4433,13106.4
2026-03-24 12:07:36.138799,750465,AXM6315 ,4.3668,100.3466,9448.8
2026-03-24 12:08:36.887506,750094,AXM6322 ,3.6863,100.9746,7856.22
2026-03-24 12:08:36.887506,7c6bbd,JST17   ,4.5106,101.4433,13106.4
2026-03-24 12:08:36.887506,750465,AXM6315 ,4.3668,100.3466,9448.8
2026-03-24 12:09:37.661859,750094,AXM6322 ,3.8246,100.9133,8526.78
2026-03-24 12:09:37.661859,750465,AXM6315 ,4.3668,100.3466,9448.8
2026-03-24 12:10:38.464319,750094,AXM6322 ,3.8897,100.8841,8686.8
2026-03-24 12:10:38.464319,750465,AXM6315 ,4.3668,100.3466,9448.8
2026-03-24 12:10:38.464319,750523,XAX9604 ,3.5609,101.0255,4945.38
2026-03-24 12:11:39.217271,750094,AXM6322 ,3.9749,100.8461,8884.92
2026-03-24 12:11:39.217271,750465,AXM6315 ,4.3668,100.3466,9448.8
2026-03-24 12:11:39.217271,750523,XAX9604 ,3.6088,101.0064,5082.54
2026-03-24 12:12:39.960501,750094,AXM6322 ,3.9749,100.8461,8884.92
2026-03-24 12:12:39.960501,750465,AXM6315 ,3.8537,100.4795,9342.12
2026-03-24 12:12:39.960501,750523,XAX9604 ,3.8013,100.9237,5654.04
2026-03-24 12:13:40.771679,750094,AXM6322 ,3.9749,100.8461,8884.92
2026-03-24 12:13:40.771679,76b454,,3.7442,101.2574,10668
2026-03-24 12:13:40.771679,8013ed,AIC2108 ,3.5009,101.3772,10363.2
2026-03-24 12:13:40.771679,750465,AXM6315 ,3.7783,100.5339,8747.76
2026-03-24 12:13:40.771679,750523,XAX9604 ,3.9117,100.8745,5913.12
2026-03-24 12:14:41.546968,750094,AXM6322 ,3.9749,100.8461,8884.92
2026-03-24 12:14:41.546968,76b454,,3.6289,101.3432,10668
2026-03-24 12:14:41.546968,8013ed,AIC2108 ,3.5656,101.2579,10363.2
2026-03-24 12:14:41.546968,750465,AXM6315 ,3.6354,100.6381,7551.42
2026-03-24 12:14:41.546968,750523,XAX9604 ,4.0103,100.8307,6179.82
2026-03-24 12:15:42.357893,750094,AXM6322 ,3.9749,100.8461,8884.92
2026-03-24 12:15:42.357893,76b454,SIA735  ,3.5624,101.3927,10668
2026-03-24 12:15:42.357893,76b44d,SIA142  ,3.5192,101.1608,9753.6
2026-03-24 12:15:42.357893,8013ed,AIC2108 ,3.6083,101.179,10363.2
2026-03-24 12:15:42.357893,750465,AXM6315 ,3.5766,100.6809,7193.28
2026-03-24 12:15:42.357893,750523,XAX9604 ,4.0103,100.8307,6179.82
2026-03-24 12:16:43.188512,76b44d,SIA142  ,3.5929,101.074,9753.6
2026-03-24 12:16:43.188512,8013ed,AIC2108 ,3.6779,101.0504,10363.2
2026-03-24 12:16:43.188512,750523,XAX9604 ,4.0103,100.8307,6179.82
2026-03-24 12:17:44.183163,76b44d,SIA142  ,3.6975,100.9707,9441.18
2026-03-24 12:17:44.183163,8013ed,AIC2108 ,3.7474,100.9219,10363.2
2026-03-24 12:17:44.183163,750523,XAX9604 ,4.0103,100.8307,6179.82
2026-03-24 12:18:44.965693,76b44d,SIA142  ,3.8374,100.9075,8656.32
2026-03-24 12:18:44.965693,8013ed,AIC2108 ,3.7988,100.8272,10363.2
2026-03-24 12:18:44.965693,750523,XAX9604 ,4.0103,100.8307,6179.82
2026-03-24 12:19:45.717950,8964a4,UAE352  ,3.8341,100.209,11277.6
2026-03-24 12:19:45.717950,76b44d,SIA142  ,3.9422,100.8607,8046.72
2026-03-24 12:19:45.717950,8013ed,AIC2108 ,3.8744,100.6873,10363.2
2026-03-24 12:20:46.486576,8964a4,UAE352  ,3.7508,100.294,11277.6
2026-03-24 12:20:46.486576,76b44d,SIA142  ,3.9917,100.8386,7757.16
2026-03-24 12:20:46.486576,8013ed,AIC2108 ,3.8794,100.6782,10363.2
2026-03-24 12:21:47.314075,8964a4,UAE352  ,3.69,100.356,11277.6
2026-03-24 12:21:47.314075,76b44d,SIA142  ,3.9917,100.8386,7757.16
2026-03-24 12:21:47.314075,8013ed,AIC2108 ,3.9749,100.5017,10363.2
2026-03-24 12:22:48.040518,8964a4,UAE352  ,3.5625,100.4858,11277.6
2026-03-24 12:22:48.040518,76b44d,SIA142  ,3.9917,100.8386,7757.16
2026-03-24 12:22:48.040518,8013ed,AIC2108 ,3.9749,100.5017,10363.2
2026-03-24 12:23:48.818138,750111,AXM6133 ,3.615,100.5927,8229.6
2026-03-24 12:23:48.818138,76b44d,SIA142  ,3.9917,100.8386,7757.16
2026-03-24 12:23:48.818138,8013ed,AIC2108 ,3.9749,100.5017,10363.2
2026-03-24 12:24:49.612403,750111,AXM6133 ,3.598,100.6063,8229.6
2026-03-24 12:24:49.612403,76cd76,SIA424  ,3.567,100.7981,12161.52
2026-03-24 12:24:49.612403,76b44d,SIA142  ,3.9917,100.8386,7757.16
2026-03-24 12:24:49.612403,8013ed,AIC2108 ,3.9749,100.5017,10363.2
2026-03-24 12:24:49.612403,750436,AXM9120 ,3.5195,101.0518,6774.18
2026-03-24 12:25:50.373369,76cd76,SIA424  ,3.6314,100.7192,12192
2026-03-24 12:25:50.373369,8013ed,AIC2108 ,3.9749,100.5017,10363.2
2026-03-24 12:25:50.373369,750436,AXM9120 ,3.6272,101.0019,7086.6
2026-03-24 12:26:51.105617,8963cc,ETD499  ,3.5274,100.869,9753.6
2026-03-24 12:26:51.105617,76cd76,SIA424  ,3.7453,100.5803,12192
2026-03-24 12:26:51.105617,750436,AXM9120 ,3.6918,100.9721,7277.1
2026-03-24 12:27:51.912175,8963cc,ETD499  ,3.6319,100.7222,9753.6
2026-03-24 12:27:51.912175,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:27:51.912175,750436,AXM9120 ,3.8485,100.9027,7315.2
2026-03-24 12:28:52.680497,8963cc,ETD499  ,3.6878,100.6459,9753.6
2026-03-24 12:28:52.680497,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:28:52.680497,750436,AXM9120 ,3.9527,100.8562,7315.2
2026-03-24 12:29:53.470942,8963cc,ETD499  ,3.7629,100.5431,9753.6
2026-03-24 12:29:53.470942,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:29:53.470942,750436,AXM9120 ,3.9816,100.8434,7315.2
2026-03-24 12:30:54.208156,8963cc,ETD499  ,3.7629,100.5431,9753.6
2026-03-24 12:30:54.208156,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:30:54.208156,750436,AXM9120 ,3.9816,100.8434,7315.2
2026-03-24 12:31:55.015884,8963cc,ETD499  ,3.7629,100.5431,9753.6
2026-03-24 12:31:55.015884,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:31:55.015884,750436,AXM9120 ,3.9816,100.8434,7315.2
2026-03-24 12:32:55.738857,8963cc,ETD499  ,3.7629,100.5431,9753.6
2026-03-24 12:32:55.738857,76cd76,SIA424  ,3.8161,100.4938,12192
2026-03-24 12:32:55.738857,750436,AXM9120 ,3.9816,100.8434,7315.2
2026-03-24 12:33:56.509930,801788,IGO1327 ,3.5553,100.8301,10370.82
2026-03-24 12:33:56.509930,8963cc,ETD499  ,3.7629,100.5431,9753.6
2026-03-24 12:33:56.509930,750436,AXM9120 ,3.9816,100.8434,7315.2
2026-03-24 12:34:57.305420,801788,IGO1327 ,3.6266,100.7297,10370.82
2026-03-24 12:35:58.104753,801788,IGO1327 ,3.7061,100.6212,10363.2
2026-03-24 12:35:58.104753,75045d,AXM6326 ,3.5121,101.0978,7155.18
2026-03-24 12:36:58.845059,801788,IGO1327 ,3.7686,100.5355,10363.2
2026-03-24 12:36:58.845059,80180b,IGO1014 ,3.5811,101.5357,10355.58
2026-03-24 12:36:58.845059,75045d,AXM6326 ,3.6005,101.0452,7627.62
2026-03-24 12:37:59.601530,801788,IGO1327 ,3.8371,100.4415,10363.2
2026-03-24 12:37:59.601530,80180b,IGO1014 ,3.7057,101.4804,10363.2
2026-03-24 12:37:59.601530,75045d,AXM6326 ,3.7112,100.9793,8100.06
2026-03-24 12:39:00.331049,801788,IGO1327 ,3.8553,100.4165,10363.2
2026-03-24 12:39:00.331049,80180b,IGO1014 ,3.8134,101.4324,10363.2
2026-03-24 12:39:00.331049,75045d,AXM6326 ,3.8202,100.9144,8534.4
2026-03-24 12:40:01.368808,801788,IGO1327 ,3.8553,100.4165,10363.2
2026-03-24 12:40:01.368808,80180b,IGO1014 ,3.8932,101.4015,10363.2
2026-03-24 12:40:01.368808,75045d,AXM6326 ,3.9165,100.8569,8884.92
2026-03-24 12:41:02.365219,801788,IGO1327 ,3.8553,100.4165,10363.2
2026-03-24 12:41:02.365219,80180b,IGO1014 ,4.0458,101.4122,10370.82
2026-03-24 12:41:02.365219,75045d,AXM6326 ,4.033,100.7874,9144
2026-03-24 12:42:03.153054,801788,IGO1327 ,3.8553,100.4165,10363.2
2026-03-24 12:42:03.153054,80180b,IGO1014 ,4.1542,101.4489,10363.2
2026-03-24 12:42:03.153054,75045d,AXM6326 ,4.0948,100.7506,9144
2026-03-24 12:42:03.153054,800b14,IGO1241 ,3.5086,100.8964,10980.42
2026-03-24 12:43:03.883622,801788,IGO1327 ,3.8553,100.4165,10363.2
2026-03-24 12:43:03.883622,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:43:03.883622,75045d,AXM6326 ,4.0948,100.7506,9144
2026-03-24 12:43:03.883622,800b14,IGO1241 ,3.5853,100.7876,10980.42
2026-03-24 12:44:04.621975,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:44:04.621975,75045d,AXM6326 ,4.0948,100.7506,9144
2026-03-24 12:44:04.621975,800b14,IGO1241 ,3.6568,100.6891,10972.8
2026-03-24 12:45:05.441494,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:45:05.441494,75045d,AXM6326 ,4.0948,100.7506,9144
2026-03-24 12:45:05.441494,800b14,IGO1241 ,3.7239,100.597,10972.8
2026-03-24 12:46:06.257462,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:46:06.257462,75045d,AXM6326 ,4.0948,100.7506,9144
2026-03-24 12:46:06.257462,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:47:06.981936,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:47:06.981936,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:48:07.717070,80180b,IGO1014 ,4.3244,101.4082,10370.82
2026-03-24 12:48:07.717070,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:49:08.495821,80143a,AIC2116 ,3.5581,101.6523,10363.2
2026-03-24 12:49:08.495821,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:50:09.268996,80143a,AIC2116 ,3.6586,101.5703,10363.2
2026-03-24 12:50:09.268996,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:51:10.015086,80143a,AIC2116 ,3.7558,101.491,10363.2
2026-03-24 12:51:10.015086,8013d6,AIC2382 ,4.0643,101.4764,10058.4
2026-03-24 12:51:10.015086,800b14,IGO1241 ,3.7956,100.4985,10972.8
2026-03-24 12:52:10.847729,80143a,AIC2116 ,3.835,101.4308,10347.96
2026-03-24 12:52:10.847729,8013d6,AIC2382 ,3.9827,101.57,10050.78
2026-03-24 12:53:11.594302,80143a,AIC2116 ,3.9601,101.3675,10363.2
2026-03-24 12:53:11.594302,8013d6,AIC2382 ,3.8625,101.6305,10050.78
2026-03-24 12:54:12.336772,80143a,AIC2116 ,3.9711,101.3626,10363.2
2026-03-24 12:54:12.336772,8013d6,AIC2382 ,3.7454,101.6867,10058.4
2026-03-24 12:55:13.061979,80143a,AIC2116 ,3.9711,101.3626,10363.2
2026-03-24 12:55:13.061979,8013d6,AIC2382 ,3.6194,101.7475,10058.4
2026-03-24 12:55:13.061979,7502b3,AXM6129 ,4.371,100.3647,7208.52
2026-03-24 12:56:13.834005,8a06f0,AWQ247  ,3.7494,101.1896,10660.38
2026-03-24 12:56:13.834005,80143a,AIC2116 ,3.9711,101.3626,10363.2
2026-03-24 12:56:13.834005,7502b3,AXM6129 ,4.371,100.3647,7208.52
2026-03-24 12:57:14.578874,8a06f0,AWQ247  ,3.6385,101.274,10668
2026-03-24 12:57:14.578874,80143a,AIC2116 ,3.9711,101.3626,10363.2
2026-03-24 12:57:14.578874,7502b3,AXM6129 ,4.371,100.3647,7208.52
2026-03-24 12:58:15.391434,8a06f0,AWQ247  ,3.5471,101.3435,10668
2026-03-24 12:58:15.391434,80143a,AIC2116 ,3.9711,101.3626,10363.2
2026-03-24 12:58:15.391434,7502b3,AXM6129 ,4.371,100.3647,7208.52
2026-03-24 12:59:16.168633,7502b3,AXM6129 ,4.371,100.3647,7208.52
2026-03-24 13:00:16.927024,7502b3,,3.7735,100.4862,7627.62
2026-03-24 13:01:17.686053,7502b3,AXM6129 ,3.6442,100.5159,7620
2026-03-24 13:02:18.492969,7502b3,AXM6129 ,3.5431,100.539,7620
2026-03-24 13:07:22.351386,750239,AXM827  ,3.7051,100.4843,9441.18
2026-03-24 13:08:23.088853,76b869,TGW498  ,3.5627,101.1435,9144
2026-03-24 13:08:23.088853,750239,AXM827  ,3.6209,100.5108,8968.74
